counter,block_x,block_y,block_z,block_type,bot_x,bot_y,bot_z,bot_pitch,bot_yaw
507,-7,6,3,1,0.5,2.001,-9.5,0,180
508,-6,6,3,1,0.5,2.001,-9.5,0,180
509,-5,6,3,1,0.5,2.001,-9.5,0,180
510,-4,6,3,1,0.5,2.001,-9.5,0,180
511,-3,6,3,1,0.5,2.001,-9.5,0,180
512,-2,6,3,1,0.5,2.001,-9.5,0,180
513,-1,6,3,1,0.5,2.001,-9.5,0,180
514,0,6,3,1,0.5,2.001,-9.5,0,180
515,1,6,3,1,0.5,2.001,-9.5,0,180
516,2,6,3,1,0.5,2.001,-9.5,0,180
517,3,6,3,1,0.5,2.001,-9.5,0,180
518,4,6,3,1,0.5,2.001,-9.5,0,180
519,5,6,3,1,0.5,2.001,-9.5,0,180
520,6,6,3,1,0.5,2.001,-9.5,0,180
521,7,6,3,1,0.5,2.001,-9.5,0,180
522,8,6,3,1,0.5,2.001,-9.5,0,180
523,9,6,3,1,0.5,2.001,-9.5,0,180
524,10,6,3,1,0.5,2.001,-9.5,0,180
525,-10,7,3,1,0.5,2.001,-9.5,0,180
526,-9,7,3,1,0.5,2.001,-9.5,0,180
527,-8,7,3,1,0.5,2.001,-9.5,0,180
528,-7,7,3,1,0.5,2.001,-9.5,0,180
529,-6,7,3,1,0.5,2.001,-9.5,0,180
530,-5,7,3,1,0.5,2.001,-9.5,0,180
531,-4,7,3,1,0.5,2.001,-9.5,0,180
532,-3,7,3,1,0.5,2.001,-9.5,0,180
533,-2,7,3,1,0.5,2.001,-9.5,0,180
534,-1,7,3,1,0.5,2.001,-9.5,0,180
535,0,7,3,1,0.5,2.001,-9.5,0,180
536,1,7,3,1,0.5,2.001,-9.5,0,180
537,2,7,3,1,0.5,2.001,-9.5,0,180
538,3,7,3,1,0.5,2.001,-9.5,0,180
539,4,7,3,1,0.5,2.001,-9.5,0,180
540,5,7,3,1,0.5,2.001,-9.5,0,180
541,6,7,3,1,0.5,2.001,-9.5,0,180
542,7,7,3,1,0.5,2.001,-9.5,0,180
543,8,7,3,1,0.5,2.001,-9.5,0,180
544,9,7,3,1,0.5,2.001,-9.5,0,180
545,10,7,3,1,0.5,2.001,-9.5,0,180
546,-10,8,3,1,0.5,2.001,-9.5,0,180
547,-9,8,3,1,0.5,2.001,-9.5,0,180
548,-8,8,3,1,0.5,2.001,-9.5,0,180
549,-7,8,3,1,0.5,2.001,-9.5,0,180
550,-6,8,3,1,0.5,2.001,-9.5,0,180
551,-5,8,3,1,0.5,2.001,-9.5,0,180
552,-4,8,3,1,0.5,2.001,-9.5,0,180
553,-3,8,3,1,0.5,2.001,-9.5,0,180
554,-2,8,3,1,0.5,2.001,-9.5,0,180
555,-1,8,3,1,0.5,2.001,-9.5,0,180
556,0,8,3,1,0.5,2.001,-9.5,0,180
557,1,8,3,1,0.5,2.001,-9.5,0,180
558,2,8,3,1,0.5,2.001,-9.5,0,180
559,3,8,3,1,0.5,2.001,-9.5,0,180
560,4,8,3,1,0.5,2.001,-9.5,0,180
561,5,8,3,1,0.5,2.001,-9.5,0,180
562,6,8,3,1,0.5,2.001,-9.5,0,180
563,7,8,3,1,0.5,2.001,-9.5,0,180
564,8,8,3,1,0.5,2.001,-9.5,0,180
565,9,8,3,1,0.5,2.001,-9.5,0,180
566,10,8,3,1,0.5,2.001,-9.5,0,180
567,-10,9,3,1,0.5,2.001,-9.5,0,180
568,-9,9,3,1,0.5,2.001,-9.5,0,180
569,-8,9,3,1,0.5,2.001,-9.5,0,180
570,-7,9,3,1,0.5,2.001,-9.5,0,180
571,-6,9,3,1,0.5,2.001,-9.5,0,180
572,-5,9,3,1,0.5,2.001,-9.5,0,180
573,-4,9,3,1,0.5,2.001,-9.5,0,180
574,-3,9,3,1,0.5,2.001,-9.5,0,180
575,-2,9,3,1,0.5,2.001,-9.5,0,180
576,-1,9,3,1,0.5,2.001,-9.5,0,180
577,0,9,3,1,0.5,2.001,-9.5,0,180
578,1,9,3,1,0.5,2.001,-9.5,0,180
579,2,9,3,1,0.5,2.001,-9.5,0,180
580,3,9,3,1,0.5,2.001,-9.5,0,180
581,4,9,3,1,0.5,2.001,-9.5,0,180
582,5,9,3,1,0.5,2.001,-9.5,0,180
583,6,9,3,1,0.5,2.001,-9.5,0,180
584,7,9,3,1,0.5,2.001,-9.5,0,180
585,8,9,3,1,0.5,2.001,-9.5,0,180
586,9,9,3,1,0.5,2.001,-9.5,0,180
587,10,9,3,1,0.5,2.001,-9.5,0,180
588,-10,3,4,1,0.5,2.001,-9.5,0,180
589,-9,3,4,1,0.5,2.001,-9.5,0,180
590,-8,3,4,1,0.5,2.001,-9.5,0,180
591,-7,3,4,1,0.5,2.001,-9.5,0,180
592,-6,3,4,1,0.5,2.001,-9.5,0,180
593,-5,3,4,1,0.5,2.001,-9.5,0,180
594,-4,3,4,1,0.5,2.001,-9.5,0,180
595,-3,3,4,1,0.5,2.001,-9.5,0,180
596,-2,3,4,1,0.5,2.001,-9.5,0,180
597,-1,3,4,1,0.5,2.001,-9.5,0,180
598,0,3,4,1,0.5,2.001,-9.5,0,180
599,1,3,4,1,0.5,2.001,-9.5,0,180
600,2,3,4,1,0.5,2.001,-9.5,0,180
601,3,3,4,1,0.5,2.001,-9.5,0,180
602,4,3,4,1,0.5,2.001,-9.5,0,180
603,5,3,4,1,0.5,2.001,-9.5,0,180
604,6,3,4,1,0.5,2.001,-9.5,0,180
605,7,3,4,1,0.5,2.001,-9.5,0,180
606,8,3,4,1,0.5,2.001,-9.5,0,180
607,9,3,4,1,0.5,2.001,-9.5,0,180
608,10,3,4,1,0.5,2.001,-9.5,0,180
609,-10,4,4,1,0.5,2.001,-9.5,0,180
610,-9,4,4,1,0.5,2.001,-9.5,0,180
611,-8,4,4,1,0.5,2.001,-9.5,0,180
612,-7,4,4,1,0.5,2.001,-9.5,0,180
613,-6,4,4,1,0.5,2.001,-9.5,0,180
614,-5,4,4,1,0.5,2.001,-9.5,0,180
615,-4,4,4,1,0.5,2.001,-9.5,0,180
616,-3,4,4,1,0.5,2.001,-9.5,0,180
617,-2,4,4,1,0.5,2.001,-9.5,0,180
618,-1,4,4,1,0.5,2.001,-9.5,0,180
619,0,4,4,1,0.5,2.001,-9.5,0,180
620,1,4,4,1,0.5,2.001,-9.5,0,180
621,2,4,4,1,0.5,2.001,-9.5,0,180
622,3,4,4,1,0.5,2.001,-9.5,0,180
623,4,4,4,1,0.5,2.001,-9.5,0,180
624,5,4,4,1,0.5,2.001,-9.5,0,180
625,6,4,4,1,0.5,2.001,-9.5,0,180
626,7,4,4,1,0.5,2.001,-9.5,0,180
627,8,4,4,1,0.5,2.001,-9.5,0,180
628,9,4,4,1,0.5,2.001,-9.5,0,180
629,10,4,4,1,0.5,2.001,-9.5,0,180
630,-10,5,4,1,0.5,2.001,-9.5,0,180
631,-9,5,4,1,0.5,2.001,-9.5,0,180
632,-8,5,4,1,0.5,2.001,-9.5,0,180
633,-7,5,4,1,0.5,2.001,-9.5,0,180
634,-6,5,4,1,0.5,2.001,-9.5,0,180
635,-5,5,4,1,0.5,2.001,-9.5,0,180
636,-4,5,4,1,0.5,2.001,-9.5,0,180
637,-3,5,4,1,0.5,2.001,-9.5,0,180
638,-2,5,4,1,0.5,2.001,-9.5,0,180
639,-1,5,4,1,0.5,2.001,-9.5,0,180
640,0,5,4,1,0.5,2.001,-9.5,0,180
641,1,5,4,1,0.5,2.001,-9.5,0,180
642,2,5,4,1,0.5,2.001,-9.5,0,180
643,3,5,4,1,0.5,2.001,-9.5,0,180
644,4,5,4,1,0.5,2.001,-9.5,0,180
645,5,5,4,1,0.5,2.001,-9.5,0,180
646,6,5,4,1,0.5,2.001,-9.5,0,180
647,7,5,4,1,0.5,2.001,-9.5,0,180
648,8,5,4,1,0.5,2.001,-9.5,0,180
649,9,5,4,1,0.5,2.001,-9.5,0,180
650,10,5,4,1,0.5,2.001,-9.5,0,180
651,-10,6,4,1,0.5,2.001,-9.5,0,180
652,-9,6,4,1,0.5,2.001,-9.5,0,180
653,-8,6,4,1,0.5,2.001,-9.5,0,180
654,-7,6,4,1,0.5,2.001,-9.5,0,180
655,-6,6,4,1,0.5,2.001,-9.5,0,180
656,-5,6,4,1,0.5,2.001,-9.5,0,180
657,-4,6,4,1,0.5,2.001,-9.5,0,180
658,-3,6,4,1,0.5,2.001,-9.5,0,180
659,-2,6,4,1,0.5,2.001,-9.5,0,180
660,-1,6,4,1,0.5,2.001,-9.5,0,180
661,0,6,4,1,0.5,2.001,-9.5,0,180
662,1,6,4,1,0.5,2.001,-9.5,0,180
663,2,6,4,1,0.5,2.001,-9.5,0,180
664,3,6,4,1,0.5,2.001,-9.5,0,180
665,4,6,4,1,0.5,2.001,-9.5,0,180
666,5,6,4,1,0.5,2.001,-9.5,0,180
667,6,6,4,1,0.5,2.001,-9.5,0,180
668,7,6,4,1,0.5,2.001,-9.5,0,180
669,8,6,4,1,0.5,2.001,-9.5,0,180
670,9,6,4,1,0.5,2.001,-9.5,0,180
671,10,6,4,1,0.5,2.001,-9.5,0,180
672,-10,7,4,1,0.5,2.001,-9.5,0,180
673,-9,7,4,1,0.5,2.001,-9.5,0,180
674,-8,7,4,1,0.5,2.001,-9.5,0,180
675,-7,7,4,1,0.5,2.001,-9.5,0,180
676,-6,7,4,1,0.5,2.001,-9.5,0,180
677,-5,7,4,1,0.5,2.001,-9.5,0,180
678,-4,7,4,1,0.5,2.001,-9.5,0,180
679,-3,7,4,1,0.5,2.001,-9.5,0,180
680,-2,7,4,1,0.5,2.001,-9.5,0,180
681,-1,7,4,1,0.5,2.001,-9.5,0,180
682,0,7,4,1,0.5,2.001,-9.5,0,180
683,1,7,4,1,0.5,2.001,-9.5,0,180
684,2,7,4,1,0.5,2.001,-9.5,0,180
685,3,7,4,1,0.5,2.001,-9.5,0,180
686,4,7,4,1,0.5,2.001,-9.5,0,180
687,5,7,4,1,0.5,2.001,-9.5,0,180
688,6,7,4,1,0.5,2.001,-9.5,0,180
689,7,7,4,1,0.5,2.001,-9.5,0,180
690,8,7,4,1,0.5,2.001,-9.5,0,180
691,9,7,4,1,0.5,2.001,-9.5,0,180
692,10,7,4,1,0.5,2.001,-9.5,0,180
693,-10,8,4,1,0.5,2.001,-9.5,0,180
694,-9,8,4,1,0.5,2.001,-9.5,0,180
695,-8,8,4,1,0.5,2.001,-9.5,0,180
696,-7,8,4,1,0.5,2.001,-9.5,0,180
697,-6,8,4,1,0.5,2.001,-9.5,0,180
698,-5,8,4,1,0.5,2.001,-9.5,0,180
699,-4,8,4,1,0.5,2.001,-9.5,0,180
700,-3,8,4,1,0.5,2.001,-9.5,0,180
701,-2,8,4,1,0.5,2.001,-9.5,0,180
702,-1,8,4,1,0.5,2.001,-9.5,0,180
703,0,8,4,1,0.5,2.001,-9.5,0,180
704,1,8,4,1,0.5,2.001,-9.5,0,180
705,2,8,4,1,0.5,2.001,-9.5,0,180
706,3,8,4,1,0.5,2.001,-9.5,0,180
707,4,8,4,1,0.5,2.001,-9.5,0,180
708,5,8,4,1,0.5,2.001,-9.5,0,180
709,6,8,4,1,0.5,2.001,-9.5,0,180
710,7,8,4,1,0.5,2.001,-9.5,0,180
711,8,8,4,1,0.5,2.001,-9.5,0,180
712,9,8,4,1,0.5,2.001,-9.5,0,180
713,10,8,4,1,0.5,2.001,-9.5,0,180
714,-10,9,4,1,0.5,2.001,-9.5,0,180
715,-9,9,4,1,0.5,2.001,-9.5,0,180
716,-8,9,4,1,0.5,2.001,-9.5,0,180
717,-7,9,4,1,0.5,2.001,-9.5,0,180
718,-6,9,4,1,0.5,2.001,-9.5,0,180
719,-5,9,4,1,0.5,2.001,-9.5,0,180
720,-4,9,4,1,0.5,2.001,-9.5,0,180
721,-3,9,4,1,0.5,2.001,-9.5,0,180
722,-2,9,4,1,0.5,2.001,-9.5,0,180
723,-1,9,4,1,0.5,2.001,-9.5,0,180
724,0,9,4,1,0.5,2.001,-9.5,0,180
725,1,9,4,1,0.5,2.001,-9.5,0,180
726,2,9,4,1,0.5,2.001,-9.5,0,180
727,3,9,4,1,0.5,2.001,-9.5,0,180
728,4,9,4,1,0.5,2.001,-9.5,0,180
729,5,9,4,1,0.5,2.001,-9.5,0,180
730,6,9,4,1,0.5,2.001,-9.5,0,180
731,7,9,4,1,0.5,2.001,-9.5,0,180
732,8,9,4,1,0.5,2.001,-9.5,0,180
733,9,9,4,1,0.5,2.001,-9.5,0,180
734,10,9,4,1,0.5,2.001,-9.5,0,180
735,-10,3,5,1,0.5,2.001,-9.5,0,180
736,-9,3,5,1,0.5,2.001,-9.5,0,180
737,-8,3,5,1,0.5,2.001,-9.5,0,180
738,-7,3,5,1,0.5,2.001,-9.5,0,180
739,-6,3,5,1,0.5,2.001,-9.5,0,180
740,-5,3,5,1,0.5,2.001,-9.5,0,180
741,-4,3,5,1,0.5,2.001,-9.5,0,180
742,-3,3,5,1,0.5,2.001,-9.5,0,180
743,-2,3,5,1,0.5,2.001,-9.5,0,180
744,-1,3,5,1,0.5,2.001,-9.5,0,180
745,0,3,5,1,0.5,2.001,-9.5,0,180
746,1,3,5,1,0.5,2.001,-9.5,0,180
747,2,3,5,1,0.5,2.001,-9.5,0,180
748,3,3,5,1,0.5,2.001,-9.5,0,180
749,4,3,5,1,0.5,2.001,-9.5,0,180
750,5,3,5,1,0.5,2.001,-9.5,0,180
751,6,3,5,1,0.5,2.001,-9.5,0,180
752,7,3,5,1,0.5,2.001,-9.5,0,180
753,8,3,5,1,0.5,2.001,-9.5,0,180
754,9,3,5,1,0.5,2.001,-9.5,0,180
755,10,3,5,1,0.5,2.001,-9.5,0,180
756,-10,4,5,1,0.5,2.001,-9.5,0,180
757,-9,4,5,1,0.5,2.001,-9.5,0,180
758,-8,4,5,1,0.5,2.001,-9.5,0,180
759,-7,4,5,1,0.5,2.001,-9.5,0,180
760,-6,4,5,1,0.5,2.001,-9.5,0,180
761,-5,4,5,1,0.5,2.001,-9.5,0,180
762,-4,4,5,1,0.5,2.001,-9.5,0,180
763,-3,4,5,1,0.5,2.001,-9.5,0,180
764,-2,4,5,1,0.5,2.001,-9.5,0,180
765,-1,4,5,1,0.5,2.001,-9.5,0,180
766,0,4,5,1,0.5,2.001,-9.5,0,180
767,1,4,5,1,0.5,2.001,-9.5,0,180
768,2,4,5,1,0.5,2.001,-9.5,0,180
769,3,4,5,1,0.5,2.001,-9.5,0,180
770,4,4,5,1,0.5,2.001,-9.5,0,180
771,5,4,5,1,0.5,2.001,-9.5,0,180
772,6,4,5,1,0.5,2.001,-9.5,0,180
773,7,4,5,1,0.5,2.001,-9.5,0,180
774,8,4,5,1,0.5,2.001,-9.5,0,180
775,9,4,5,1,0.5,2.001,-9.5,0,180
776,10,4,5,1,0.5,2.001,-9.5,0,180
777,-10,5,5,1,0.5,2.001,-9.5,0,180
778,-9,5,5,1,0.5,2.001,-9.5,0,180
779,-8,5,5,1,0.5,2.001,-9.5,0,180
780,-7,5,5,1,0.5,2.001,-9.5,0,180
781,-6,5,5,1,0.5,2.001,-9.5,0,180
782,-5,5,5,1,0.5,2.001,-9.5,0,180
783,-4,5,5,1,0.5,2.001,-9.5,0,180
784,-3,5,5,1,0.5,2.001,-9.5,0,180
785,-2,5,5,1,0.5,2.001,-9.5,0,180
786,-1,5,5,1,0.5,2.001,-9.5,0,180
787,0,5,5,1,0.5,2.001,-9.5,0,180
788,1,5,5,1,0.5,2.001,-9.5,0,180
789,2,5,5,1,0.5,2.001,-9.5,0,180
790,3,5,5,1,0.5,2.001,-9.5,0,180
791,4,5,5,1,0.5,2.001,-9.5,0,180
792,5,5,5,1,0.5,2.001,-9.5,0,180
793,6,5,5,1,0.5,2.001,-9.5,0,180
794,7,5,5,1,0.5,2.001,-9.5,0,180
795,8,5,5,1,0.5,2.001,-9.5,0,180
796,9,5,5,1,0.5,2.001,-9.5,0,180
797,10,5,5,1,0.5,2.001,-9.5,0,180
798,-10,6,5,1,0.5,2.001,-9.5,0,180
799,-9,6,5,1,0.5,2.001,-9.5,0,180
800,-8,6,5,1,0.5,2.001,-9.5,0,180
801,-7,6,5,1,0.5,2.001,-9.5,0,180
802,-6,6,5,1,0.5,2.001,-9.5,0,180
803,-5,6,5,1,0.5,2.001,-9.5,0,180
804,-4,6,5,1,0.5,2.001,-9.5,0,180
805,-3,6,5,1,0.5,2.001,-9.5,0,180
806,-2,6,5,1,0.5,2.001,-9.5,0,180
807,-1,6,5,1,0.5,2.001,-9.5,0,180
808,0,6,5,1,0.5,2.001,-9.5,0,180
809,1,6,5,1,0.5,2.001,-9.5,0,180
810,2,6,5,1,0.5,2.001,-9.5,0,180
811,3,6,5,1,0.5,2.001,-9.5,0,180
812,4,6,5,1,0.5,2.001,-9.5,0,180
813,5,6,5,1,0.5,2.001,-9.5,0,180
814,6,6,5,1,0.5,2.001,-9.5,0,180
815,7,6,5,1,0.5,2.001,-9.5,0,180
816,8,6,5,1,0.5,2.001,-9.5,0,180
817,9,6,5,1,0.5,2.001,-9.5,0,180
818,10,6,5,1,0.5,2.001,-9.5,0,180
819,-10,7,5,1,0.5,2.001,-9.5,0,180
820,-9,7,5,1,0.5,2.001,-9.5,0,180
821,-8,7,5,1,0.5,2.001,-9.5,0,180
822,-7,7,5,1,0.5,2.001,-9.5,0,180
823,-6,7,5,1,0.5,2.001,-9.5,0,180
824,-5,7,5,1,0.5,2.001,-9.5,0,180
825,-4,7,5,1,0.5,2.001,-9.5,0,180
826,-3,7,5,1,0.5,2.001,-9.5,0,180
827,-2,7,5,1,0.5,2.001,-9.5,0,180
828,-1,7,5,1,0.5,2.001,-9.5,0,180
829,0,7,5,1,0.5,2.001,-9.5,0,180
830,1,7,5,1,0.5,2.001,-9.5,0,180
831,2,7,5,1,0.5,2.001,-9.5,0,180
832,3,7,5,1,0.5,2.001,-9.5,0,180
833,4,7,5,1,0.5,2.001,-9.5,0,180
834,5,7,5,1,0.5,2.001,-9.5,0,180
835,6,7,5,1,0.5,2.001,-9.5,0,180
836,7,7,5,1,0.5,2.001,-9.5,0,180
837,8,7,5,1,0.5,2.001,-9.5,0,180
838,9,7,5,1,0.5,2.001,-9.5,0,180
839,10,7,5,1,0.5,2.001,-9.5,0,180
840,-10,8,5,1,0.5,2.001,-9.5,0,180
841,-9,8,5,1,0.5,2.001,-9.5,0,180
842,-8,8,5,1,0.5,2.001,-9.5,0,180
843,-7,8,5,1,0.5,2.001,-9.5,0,180
844,-6,8,5,1,0.5,2.001,-9.5,0,180
845,-5,8,5,1,0.5,2.001,-9.5,0,180
846,-4,8,5,1,0.5,2.001,-9.5,0,180
847,-3,8,5,1,0.5,2.001,-9.5,0,180
848,-2,8,5,1,0.5,2.001,-9.5,0,180
849,-1,8,5,1,0.5,2.001,-9.5,0,180
850,0,8,5,1,0.5,2.001,-9.5,0,180
851,1,8,5,1,0.5,2.001,-9.5,0,180
852,2,8,5,1,0.5,2.001,-9.5,0,180
853,3,8,5,1,0.5,2.001,-9.5,0,180
854,4,8,5,1,0.5,2.001,-9.5,0,180
855,5,8,5,1,0.5,2.001,-9.5,0,180
856,6,8,5,1,0.5,2.001,-9.5,0,180
857,7,8,5,1,0.5,2.001,-9.5,0,180
858,8,8,5,1,0.5,2.001,-9.5,0,180
859,9,8,5,1,0.5,2.001,-9.5,0,180
860,10,8,5,1,0.5,2.001,-9.5,0,180
861,-10,9,5,1,0.5,2.001,-9.5,0,180
862,-9,9,5,1,0.5,2.001,-9.5,0,180
863,-8,9,5,1,0.5,2.001,-9.5,0,180
864,-7,9,5,1,0.5,2.001,-9.5,0,180
865,-6,9,5,1,0.5,2.001,-9.5,0,180
866,-5,9,5,1,0.5,2.001,-9.5,0,180
867,-4,9,5,1,0.5,2.001,-9.5,0,180
868,-3,9,5,1,0.5,2.001,-9.5,0,180
869,-2,9,5,1,0.5,2.001,-9.5,0,180
870,-1,9,5,1,0.5,2.001,-9.5,0,180
871,0,9,5,1,0.5,2.001,-9.5,0,180
872,1,9,5,1,0.5,2.001,-9.5,0,180
873,2,9,5,1,0.5,2.001,-9.5,0,180
874,3,9,5,1,0.5,2.001,-9.5,0,180
875,4,9,5,1,0.5,2.001,-9.5,0,180
876,5,9,5,1,0.5,2.001,-9.5,0,180
877,6,9,5,1,0.5,2.001,-9.5,0,180
878,7,9,5,1,0.5,2.001,-9.5,0,180
879,8,9,5,1,0.5,2.001,-9.5,0,180
880,9,9,5,1,0.5,2.001,-9.5,0,180
881,10,9,5,1,0.5,2.001,-9.5,0,180
882,-10,3,6,1,0.5,2.001,-9.5,0,180
883,-9,3,6,1,0.5,2.001,-9.5,0,180
884,-8,3,6,1,0.5,2.001,-9.5,0,180
885,-7,3,6,1,0.5,2.001,-9.5,0,180
886,-6,3,6,1,0.5,2.001,-9.5,0,180
887,-5,3,6,1,0.5,2.001,-9.5,0,180
888,-4,3,6,1,0.5,2.001,-9.5,0,180
889,-3,3,6,1,0.5,2.001,-9.5,0,180
890,-2,3,6,1,0.5,2.001,-9.5,0,180
891,-1,3,6,1,0.5,2.001,-9.5,0,180
892,0,3,6,1,0.5,2.001,-9.5,0,180
893,1,3,6,1,0.5,2.001,-9.5,0,180
894,2,3,6,1,0.5,2.001,-9.5,0,180
895,3,3,6,1,0.5,2.001,-9.5,0,180
896,4,3,6,1,0.5,2.001,-9.5,0,180
897,5,3,6,1,0.5,2.001,-9.5,0,180
898,6,3,6,1,0.5,2.001,-9.5,0,180
899,7,3,6,1,0.5,2.001,-9.5,0,180
900,8,3,6,1,0.5,2.001,-9.5,0,180
901,9,3,6,1,0.5,2.001,-9.5,0,180
902,10,3,6,1,0.5,2.001,-9.5,0,180
903,-10,4,6,1,0.5,2.001,-9.5,0,180
904,-9,4,6,1,0.5,2.001,-9.5,0,180
905,-8,4,6,1,0.5,2.001,-9.5,0,180
906,-7,4,6,1,0.5,2.001,-9.5,0,180
907,-6,4,6,1,0.5,2.001,-9.5,0,180
908,-5,4,6,1,0.5,2.001,-9.5,0,180
909,-4,4,6,1,0.5,2.001,-9.5,0,180
910,-3,4,6,1,0.5,2.001,-9.5,0,180
911,-2,4,6,1,0.5,2.001,-9.5,0,180
912,-1,4,6,1,0.5,2.001,-9.5,0,180
913,0,4,6,1,0.5,2.001,-9.5,0,180
914,1,4,6,1,0.5,2.001,-9.5,0,180
915,2,4,6,1,0.5,2.001,-9.5,0,180
916,3,4,6,1,0.5,2.001,-9.5,0,180
917,4,4,6,1,0.5,2.001,-9.5,0,180
918,5,4,6,1,0.5,2.001,-9.5,0,180
919,6,4,6,1,0.5,2.001,-9.5,0,180
920,7,4,6,1,0.5,2.001,-9.5,0,180
921,8,4,6,1,0.5,2.001,-9.5,0,180
922,9,4,6,1,0.5,2.001,-9.5,0,180
923,10,4,6,1,0.5,2.001,-9.5,0,180
924,-10,5,6,1,0.5,2.001,-9.5,0,180
925,-9,5,6,1,0.5,2.001,-9.5,0,180
926,-8,5,6,1,0.5,2.001,-9.5,0,180
927,-7,5,6,1,0.5,2.001,-9.5,0,180
928,-6,5,6,1,0.5,2.001,-9.5,0,180
929,-5,5,6,1,0.5,2.001,-9.5,0,180
930,-4,5,6,1,0.5,2.001,-9.5,0,180
931,-3,5,6,1,0.5,2.001,-9.5,0,180
932,-2,5,6,1,0.5,2.001,-9.5,0,180
933,-1,5,6,1,0.5,2.001,-9.5,0,180
934,0,5,6,1,0.5,2.001,-9.5,0,180
935,1,5,6,1,0.5,2.001,-9.5,0,180
936,2,5,6,1,0.5,2.001,-9.5,0,180
937,3,5,6,1,0.5,2.001,-9.5,0,180
938,4,5,6,1,0.5,2.001,-9.5,0,180
939,5,5,6,1,0.5,2.001,-9.5,0,180
940,6,5,6,1,0.5,2.001,-9.5,0,180
941,7,5,6,1,0.5,2.001,-9.5,0,180
942,8,5,6,1,0.5,2.001,-9.5,0,180
943,9,5,6,1,0.5,2.001,-9.5,0,180
944,10,5,6,1,0.5,2.001,-9.5,0,180
945,-10,6,6,1,0.5,2.001,-9.5,0,180
946,-9,6,6,1,0.5,2.001,-9.5,0,180
947,-8,6,6,1,0.5,2.001,-9.5,0,180
948,-7,6,6,1,0.5,2.001,-9.5,0,180
949,-6,6,6,1,0.5,2.001,-9.5,0,180
950,-5,6,6,1,0.5,2.001,-9.5,0,180
951,-4,6,6,1,0.5,2.001,-9.5,0,180
952,-3,6,6,1,0.5,2.001,-9.5,0,180
953,-2,6,6,1,0.5,2.001,-9.5,0,180
954,-1,6,6,1,0.5,2.001,-9.5,0,180
955,0,6,6,1,0.5,2.001,-9.5,0,180
956,1,6,6,1,0.5,2.001,-9.5,0,180
957,2,6,6,1,0.5,2.001,-9.5,0,180
958,3,6,6,1,0.5,2.001,-9.5,0,180
959,4,6,6,1,0.5,2.001,-9.5,0,180
960,5,6,6,1,0.5,2.001,-9.5,0,180
961,6,6,6,1,0.5,2.001,-9.5,0,180
962,7,6,6,1,0.5,2.001,-9.5,0,180
963,8,6,6,1,0.5,2.001,-9.5,0,180
964,9,6,6,1,0.5,2.001,-9.5,0,180
965,10,6,6,1,0.5,2.001,-9.5,0,180
966,-10,7,6,1,0.5,2.001,-9.5,0,180
967,-9,7,6,1,0.5,2.001,-9.5,0,180
968,-8,7,6,1,0.5,2.001,-9.5,0,180
969,-7,7,6,1,0.5,2.001,-9.5,0,180
970,-6,7,6,1,0.5,2.001,-9.5,0,180
971,-5,7,6,1,0.5,2.001,-9.5,0,180
972,-4,7,6,1,0.5,2.001,-9.5,0,180
973,-3,7,6,1,0.5,2.001,-9.5,0,180
974,-2,7,6,1,0.5,2.001,-9.5,0,180
975,-1,7,6,1,0.5,2.001,-9.5,0,180
976,0,7,6,1,0.5,2.001,-9.5,0,180
977,1,7,6,1,0.5,2.001,-9.5,0,180
978,2,7,6,1,0.5,2.001,-9.5,0,180
979,3,7,6,1,0.5,2.001,-9.5,0,180
980,4,7,6,1,0.5,2.001,-9.5,0,180
981,5,7,6,1,0.5,2.001,-9.5,0,180
982,6,7,6,1,0.5,2.001,-9.5,0,180
983,7,7,6,1,0.5,2.001,-9.5,0,180
984,8,7,6,1,0.5,2.001,-9.5,0,180
985,9,7,6,1,0.5,2.001,-9.5,0,180
986,10,7,6,1,0.5,2.001,-9.5,0,180
987,-10,8,6,1,0.5,2.001,-9.5,0,180
988,-9,8,6,1,0.5,2.001,-9.5,0,180
989,-8,8,6,1,0.5,2.001,-9.5,0,180
990,-7,8,6,1,0.5,2.001,-9.5,0,180
991,-6,8,6,1,0.5,2.001,-9.5,0,180
992,-5,8,6,1,0.5,2.001,-9.5,0,180
993,-4,8,6,1,0.5,2.001,-9.5,0,180
994,-3,8,6,1,0.5,2.001,-9.5,0,180
995,-2,8,6,1,0.5,2.001,-9.5,0,180
996,-1,8,6,1,0.5,2.001,-9.5,0,180
997,0,8,6,1,0.5,2.001,-9.5,0,180
998,1,8,6,1,0.5,2.001,-9.5,0,180
999,2,8,6,1,0.5,2.001,-9.5,0,180
1000,3,8,6,1,0.5,2.001,-9.5,0,180
1001,4,8,6,1,0.5,2.001,-9.5,0,180
1002,5,8,6,1,0.5,2.001,-9.5,0,180
1003,6,8,6,1,0.5,2.001,-9.5,0,180
1004,7,8,6,1,0.5,2.001,-9.5,0,180
1005,8,8,6,1,0.5,2.001,-9.5,0,180
1006,9,8,6,1,0.5,2.001,-9.5,0,180
1007,10,8,6,1,0.5,2.001,-9.5,0,180
1008,-10,9,6,1,0.5,2.001,-9.5,0,180
1009,-9,9,6,1,0.5,2.001,-9.5,0,180
1010,-8,9,6,1,0.5,2.001,-9.5,0,180
1011,-7,9,6,1,0.5,2.001,-9.5,0,180
1012,-6,9,6,1,0.5,2.001,-9.5,0,180
1013,-5,9,6,1,0.5,2.001,-9.5,0,180
